Source,Target,Weight
B. Martella,A. Stoian,3
A. Cordaz,A. Budimir,3
A. Ajeti,M. Sampirisi,3
A. Stoian,R. Mandragora,2
A. Barberis,A. Budimir,2
A. Budimir,R. Mandragora,2
A. Barberis,A. Ajeti,2
M. Rohd\u00e9n,A. Stoian,2
B. Martella,A. Barberis,2
R. Mandragora,B. Martella,2
A. Stoian,A. Budimir,2
M. Rohd\u00e9n,A. Barberis,2
A. Budimir,M. Rohd\u00e9n,1
A. Barberis,A. Cordaz,1
A. Budimir,B. Martella,1
A. Budimir,M. Trotta,1
M. Sampirisi,A. Ajeti,1
A. Budimir,F. Ceccherini,1
A. Budimir,M. Sampirisi,1
A. Budimir,A. Barberis,1
A. Barberis,M. Sampirisi,1
M. Trotta,R. Mandragora,1
A. Ajeti,A. Cordaz,1
M. Sampirisi,F. Ceccherini,1
B. Martella,M. Rohd\u00e9n,1
R. Mandragora,M. Rohd\u00e9n,1
M. Sampirisi,A. Barberis,1
M. Sampirisi,A. Cordaz,1
A. Ajeti,M. Rohd\u00e9n,1
A. Stoian,M. Rohd\u00e9n,1
F. Ceccherini,A. Cordaz,1
M. Rohd\u00e9n,A. Ajeti,1
R. Mandragora,A. Ajeti,1
A. Stoian,B. Martella,1
A. Barberis,M. Trotta,1
F. Ceccherini,B. Martella,1
A. Cordaz,A. Barberis,1
R. Mandragora,A. Stoian,1
M. Sampirisi,A. Budimir,1
