Source,Target,Weight
B. Andr\u00e9,S. Prci\u0107,3
S. Prci\u0107,J. Gnagnon,2
S. Prci\u0107,W. Khazri,2
R. Bensebaini,J. Gnagnon,2
J. Gnagnon,J. Gelin,2
S. Prci\u0107,D. Sakho,2
S. Prci\u0107,B. Andr\u00e9,2
J. Gnagnon,R. Bensebaini,2
W. Khazri,B. Andr\u00e9,1
J. Lea Siliki,R. Bensebaini,1
R. Bensebaini,B. Bourigeaud,1
A. Hunou,B. Andr\u00e9,1
B. Andr\u00e9,R. Bensebaini,1
J. Lea Siliki,B. Bourigeaud,1
J. Gelin,T. Koubek,1
J. Gnagnon,W. Khazri,1
J. Lea Siliki,S. Prci\u0107,1
J. Lea Siliki,B. Andr\u00e9,1
W. Khazri,S. Prci\u0107,1
J. Gelin,D. Sakho,1
J. Gnagnon,S. Prci\u0107,1
B. Andr\u00e9,J. Lea Siliki,1
R. Bensebaini,S. Prci\u0107,1
S. Prci\u0107,J. Lea Siliki,1
B. Bourigeaud,J. Lea Siliki,1
D. Sakho,B. Bourigeaud,1
B. Andr\u00e9,J. Gelin,1
D. Sakho,J. Gelin,1
W. Khazri,J. Lea Siliki,1
B. Bourigeaud,B. Andr\u00e9,1
T. Koubek,J. Gnagnon,1
J. Gelin,S. Prci\u0107,1
J. Gelin,A. Hunou,1
D. Sakho,J. Gnagnon,1
