Source,Target,Weight
C. H\u00e9relle,Suk Hyun-Jun,3
J. Giraudon,A. Confais,3
A. Confais,S. Grandsir,3
C. H\u00e9relle,J. Giraudon,3
Suk Hyun-Jun,A. Niane,3
K. Azamoum,B. Pel\u00e9,3
C. Traor\u00e9,A. Confais,2
A. Confais,C. H\u00e9relle,2
J. Cordoval,A. Confais,2
Suk Hyun-Jun,A. Confais,2
B. Pel\u00e9,K. Azamoum,2
C. H\u00e9relle,C. Traor\u00e9,2
J. Cordoval,K. Azamoum,2
S. Grandsir,Suk Hyun-Jun,2
K. Azamoum,J. Cordoval,2
A. Confais,B. Pel\u00e9,2
J. Cordoval,C. H\u00e9relle,1
B. Pel\u00e9,C. H\u00e9relle,1
B. Pel\u00e9,S. Grandsir,1
Suk Hyun-Jun,C. Traor\u00e9,1
J. Giraudon,C. H\u00e9relle,1
J. Cordoval,B. Nivet,1
E. Zelazny,C. Traor\u00e9,1
S. Grandsir,A. Niane,1
S. Grandsir,C. H\u00e9relle,1
J. Giraudon,J. Cordoval,1
Suk Hyun-Jun,C. H\u00e9relle,1
A. Confais,Suk Hyun-Jun,1
A. Niane,B. Pel\u00e9,1
A. Niane,A. Confais,1
B. Nivet,J. Cordoval,1
A. Confais,B. Nivet,1
C. Traor\u00e9,C. H\u00e9relle,1
J. Cordoval,B. Pel\u00e9,1
C. Traor\u00e9,B. Nivet,1
C. Traor\u00e9,K. Azamoum,1
A. Niane,C. Traor\u00e9,1
A. Niane,J. Cordoval,1
S. Grandsir,J. Cordoval,1
J. Cordoval,A. Niane,1
B. Pel\u00e9,Suk Hyun-Jun,1
K. Azamoum,J. Giraudon,1
B. Nivet,S. Grandsir,1
B. Nivet,K. Azamoum,1
K. Azamoum,E. Zelazny,1
A. Niane,K. Azamoum,1
A. Confais,J. Giraudon,1
A. Confais,J. Cordoval,1
B. Pel\u00e9,A. Confais,1
