Source,Target,Weight
B. Andr\u00e9,H. Traor\u00e9,2
L. Baal,R. Bensebaini,2
J. Tell,B. Andr\u00e9,2
F. Mubele,H. Traor\u00e9,2
J. Lea Siliki,L. Baal,2
R. Bensebaini,L. Baal,2
I. Sarr,J. Lea Siliki,2
H. Traor\u00e9,F. Mubele,2
L. Baal,J. Tell,1
J. Tell,R. Bensebaini,1
B. Bourigeaud,F. Mubele,1
B. Andr\u00e9,F. Mubele,1
J. Tell,B. Bourigeaud,1
B. Bourigeaud,I. Sarr,1
B. Andr\u00e9,B. Bourigeaud,1
R. Bensebaini,J. Tell,1
L. Baal,B. Andr\u00e9,1
R. Bensebaini,H. Traor\u00e9,1
H. Traor\u00e9,A. Diallo,1
B. Bourigeaud,J. Gnagnon,1
R. Bensebaini,J. Lea Siliki,1
J. Gnagnon,J. Lea Siliki,1
F. Mubele,J. Tell,1
F. Mubele,R. Bensebaini,1
A. Diallo,B. Bourigeaud,1
B. Andr\u00e9,J. Tell,1
J. Gnagnon,R. Bensebaini,1
B. Bourigeaud,L. Baal,1
H. Traor\u00e9,J. Tell,1
H. Traor\u00e9,J. Gnagnon,1
R. Bensebaini,B. Bourigeaud,1
J. Lea Siliki,J. Gnagnon,1
H. Traor\u00e9,L. Baal,1
J. Lea Siliki,B. Andr\u00e9,1
R. Bensebaini,F. Mubele,1
J. Gnagnon,B. Andr\u00e9,1
B. Andr\u00e9,R. Bensebaini,1
F. Mubele,B. Andr\u00e9,1
J. Lea Siliki,R. Bensebaini,1
F. Mubele,I. Sarr,1
L. Baal,F. Mubele,1
L. Baal,J. Lea Siliki,1
