Source,Target,Weight
C. Jullien,M. Gradel,5
I. Diop,C. Jean,4
M. Gradel,F. Moubandje,4
Y. Cahuzac,I. Diop,4
I. Sangar\u00e9,I. Diop,4
F. Moubandje,A. Delort,4
C. Jean,M. Gradel,4
A. Blin,I. Sangar\u00e9,4
C. Jullien,Y. Cahuzac,4
C. Jullien,I. Diop,4
A. Delort,I. Sangar\u00e9,3
Y. Cahuzac,A. Delort,3
A. Lafont,C. Jullien,3
K. Amian,Y. Cahuzac,3
M. Gradel,A. Delort,3
Y. Cahuzac,A. Blin,3
M. Gradel,A. Blin,3
K. Amian,A. Blin,3
A. Blin,Y. Cahuzac,3
I. Diop,K. Amian,3
K. Amian,C. Jean,3
M. Gradel,C. Jullien,3
I. Diop,Y. Cahuzac,3
I. Diop,C. Jullien,3
I. Sangar\u00e9,K. Amian,3
A. Blin,K. Amian,3
M. Gradel,Y. Cahuzac,3
Y. Cahuzac,A. Lafont,3
Y. Cahuzac,C. Jullien,3
Y. Cahuzac,M. Gradel,2
A. Delort,C. Jullien,2
A. Lafont,C. Jean,2
F. Moubandje,Y. Cahuzac,2
I. Sangar\u00e9,Y. Cahuzac,2
F. Moubandje,M. Gradel,2
I. Sangar\u00e9,C. Jean,2
K. Amian,I. Diop,2
I. Diop,A. Blin,2
Y. Cahuzac,I. Sangar\u00e9,2
C. Jean,Y. Cahuzac,2
C. Jean,A. Blin,2
C. Jean,K. Amian,2
C. Jean,F. Moubandje,2
K. Amian,I. Sangar\u00e9,2
A. Delort,C. Jean,2
A. Delort,M. Gradel,2
I. Sangar\u00e9,C. Jullien,2
A. Delort,I. Diop,2
C. Jullien,F. Moubandje,2
F. Moubandje,A. Lafont,2
A. Blin,C. Jean,2
F. Moubandje,C. Jullien,1
A. Delort,F. Moubandje,1
M. Gradel,I. Sangar\u00e9,1
A. Delort,A. Blin,1
Y. Cahuzac,K. Amian,1
A. Blin,M. Gradel,1
I. Diop,I. Sangar\u00e9,1
Y. Cahuzac,F. Moubandje,1
I. Diop,A. Delort,1
C. Jullien,I. Sangar\u00e9,1
I. Sangar\u00e9,A. Blin,1
A. Lafont,Y. Cahuzac,1
I. Diop,A. Lafont,1
C. Jean,I. Diop,1
I. Diop,M. Gradel,1
C. Jullien,K. Amian,1
Y. Cahuzac,C. Jean,1
C. Jullien,A. Lafont,1
C. Jean,I. Sangar\u00e9,1
A. Lafont,F. Moubandje,1
A. Blin,I. Diop,1
A. Blin,A. Lafont,1
I. Sangar\u00e9,A. Delort,1
A. Blin,C. Jullien,1
C. Jean,C. Jullien,1
C. Jullien,A. Delort,1
A. Lafont,I. Diop,1
