Source,Target,Weight
J. Haberer,C. G\u00fcnter,2
L. K\u00fcbler,C. S\u00f6y\u00fcnc\u00fc,2
N. Petersen,M. Gulde,2
C. G\u00fcnter,M. Kempf,2
C. S\u00f6y\u00fcnc\u00fc,C. G\u00fcnter,2
M. Kempf,R. Gikiewicz,1
C. G\u00fcnter,C. S\u00f6y\u00fcnc\u00fc,1
C. S\u00f6y\u00fcnc\u00fc,N. Petersen,1
M. Gulde,N. H\u00f6fler,1
J. Haberer,L. K\u00fcbler,1
A. Abrashi,R. Gikiewicz,1
J. Haberer,N. H\u00f6fler,1
M. Kempf,C. S\u00f6y\u00fcnc\u00fc,1
R. Koch,N. H\u00f6fler,1
N. H\u00f6fler,M. Kempf,1
J. Haberer,C. S\u00f6y\u00fcnc\u00fc,1
C. S\u00f6y\u00fcnc\u00fc,N. H\u00f6fler,1
N. H\u00f6fler,A. Abrashi,1
R. Gikiewicz,L. K\u00fcbler,1
C. G\u00fcnter,R. Koch,1
R. Gikiewicz,N. Petersen,1
N. Petersen,J. Haberer,1
C. G\u00fcnter,J. Haberer,1
M. Kempf,L. K\u00fcbler,1
C. S\u00f6y\u00fcnc\u00fc,R. Koch,1
M. Kempf,J. Haberer,1
N. H\u00f6fler,C. G\u00fcnter,1
R. Koch,N. Petersen,1
N. H\u00f6fler,N. Petersen,1
L. K\u00fcbler,M. Kempf,1
M. Gulde,A. Abrashi,1
A. Abrashi,J. Haberer,1
